"","group","group_name","seqnames","start","end","strand","name","idx","Log2FC","FDR","MeanDiff"
"8014",4,"C4","chr15",51971806,51938025,2,"LEO1",346,0.555905545578161,0.000168270256813041,0.123387540598802
"14842",4,"C4","chr20",34546854,34560345,1,"MAP1LC3A",313,0.517389780280324,0.000168515225916991,0.179369157754711
"24363",4,"C4","chrX",70290514,70286595,2,"PDZD11",400,0.902172406910161,0.000177266488259013,0.18431728631918
"21226",4,"C4","chr7",39733632,39793092,1,"LINC00265",282,0.502707733135856,0.000183295667069483,0.118903478799427
"20140",4,"C4","chr6",34888089,34877778,2,"TAF11",485,0.56565255821161,0.000187063948834668,0.205361196682335
"8126",4,"C4","chr15",65611289,65578753,2,"INTS14",458,0.613883706004485,0.00019538408692754,0.122688786732655
"22837",4,"C4","chr8",133191039,133230344,1,"WISP1",757,0.503061381660368,0.00020910619369947,0.121319072269209
"11031",4,"C4","chr18",22933349,22933438,1,"MIR4741",119,0.562413634624836,0.000223006851992067,0.42225471240176
"23831.1",4,"C4","chr9",133739955,133663560,2,"SARDH",854,0.940062568924804,0.000226283405868038,0.123449852358367
"2958",4,"C4","chr10",80207710,80219657,1,"LINC00857",506,0.505530575039007,0.000237847612140377,0.199773091458463
"16452",4,"C4","chr3",46407059,46364955,2,"LOC102724297",320,0.591524727107082,0.000237847612140377,0.149640497973708
"9667",4,"C4","chr17",7351889,7354944,1,"KCTD11",181,0.554703658590789,0.000242023273198152,0.299066362601753
"8914",4,"C4","chr16",28984826,28990783,1,"LAT",429,0.513702039618267,0.000258901759974892,0.25043989094731
"22009",4,"C4","chr7",150722253,150750033,1,"GIMAP5",1065,0.526005509775737,0.000262311295920644,0.152052105926248
"24075",4,"C4","chrX",21940573,21994835,1,"SMS",112,0.71625121839471,0.000262311295920644,0.123652511018125
"22008",4,"C4","chr7",150716606,150743646,1,"GIMAP1-GIMAP5",1064,0.624453601730188,0.000284754541348021,0.137769027129483
"16541",4,"C4","chr3",49554366,49549306,2,"BSN-DT",409,0.55072334223715,0.000289252191905283,0.202367467808349
"12038.1",4,"C4","chr19",34994784,35026471,1,"GRAMD1A",742,0.503926059804146,0.000289727566006055,0.16978902698373
"10700",4,"C4","chr17",74973166,74950743,2,"HID1",1214,0.774646370413873,0.00032231238822173,0.115871343653888
"3167",4,"C4","chr10",101783413,101781325,2,"NPM3",715,0.692325883233658,0.000373586645857963,0.230718763578895
"6960",4,"C4","chr14",24232422,24239242,1,"GMPR2",142,0.590858352644629,0.000394348947146031,0.207654625513595
"523",4,"C4","chr1",32205661,32208687,1,"IQCC",523,0.542401967444495,0.000418326681819213,0.340738530961625
"23385",4,"C4","chr9",92141298,92160114,1,"LINC00475",408,0.734275189319225,0.000445975543575446,0.111899394616219
"14387",4,"C4","chr2",230996032,230984368,2,"SPATA3-AS1",1438,0.639040364543378,0.000475294679185319,0.12568859185467
"1609",4,"C4","chr1",156572604,156525405,2,"IQGAP3",1609,0.745802155338457,0.000489320178460605,0.0789778582093934
"1679",4,"C4","chr1",159945604,159927039,2,"IGSF9",1679,0.846668086138151,0.000532950275932748,0.102343364119329
"10096",4,"C4","chr17",38967402,38936432,2,"FBXO47",610,0.717317536145401,0.00054975772949619,0.095317183113503
"14919",4,"C4","chr20",38601934,38651035,1,"ARHGAP40",390,0.551090779847563,0.00056376291384566,0.0809295939755914
"5915",4,"C4","chr12",102120185,102197520,1,"PARPBP",930,0.578397553873332,0.000564623642469024,0.134652660521108
"14385",4,"C4","chr2",230886500,230897091,1,"LOC151484",1436,1.09853471851559,0.000578177842648624,0.0795200650573911
"2005",4,"C4","chr1",201509456,201483530,2,"CSRP1",2005,0.546281254040109,0.000600801123584385,0.13917460162426
"13352",4,"C4","chr2",62205826,62205917,1,"MIR5192",403,0.705201034407461,0.000605806769032379,0.395521716597838
"2336",4,"C4","chr1",235190116,235190034,2,"MIR4753",2336,0.725512950731629,0.000647802061490801,0.122538220432938
"9960",4,"C4","chr17",30115521,30186475,1,"NSRP1",474,0.595008566193089,0.000658623895437592,0.0922228882004097
"14173",4,"C4","chr2",202276431,202276518,1,"SNORD70",1224,0.852131727396377,0.00068709644704685,0.251307199945237
"9961",4,"C4","chr17",30117079,30117172,1,"MIR423",475,0.687326424347892,0.000690604043543851,0.275895641466369
"10921",4,"C4","chr18",657604,673578,1,"TYMS",9,0.901616135238954,0.000692759114316516,0.121528075923074
"20792",4,"C4","chr6",149485061,149446795,2,"ZC3H12D",1137,0.538039396675078,0.000781112108017905,0.166533997528441
"17501",4,"C4","chr3",196211487,196243178,1,"SLC51A",1369,0.668801706844867,0.00078504472931813,0.0954036154473021
"19657",4,"C4","chr6",205484,181466,2,"LOC285766",2,0.513266094033167,0.000812329941237795,0.14929499233967
"5914",4,"C4","chr12",102120124,102073103,2,"NUP37",929,0.540392989538747,0.000851563386620022,0.125746958945466
"7407",4,"C4","chr14",92121917,92116122,2,"NDUFB1",589,0.58096167260444,0.0008964112167523,0.185190574449474
"10920",4,"C4","chr18",658340,641320,2,"TYMSOS",8,0.883378211572826,0.00103249990549848,0.121104393017233
"1561",4,"C4","chr1",155195167,155195275,1,"MIR92B",1561,0.52975114604337,0.00108361107644078,0.399114321038875
"14042",4,"C4","chr2",178413939,178440243,1,"PRKRA-AS1",1093,0.577411779805555,0.00110846509632367,0.121618354295745
"11915",4,"C4","chr19",19170289,19145568,2,"MEF2B",619,0.734033490316389,0.00114313579419316,0.0809817955866469
"5168",4,"C4","chr12",10674318,10618939,2,"STYK1",183,0.566255926597884,0.00116376065638541,0.108235067687237
"13452",4,"C4","chr2",73293705,73290929,2,"EGR4",503,0.57627767436065,0.00122062033009189,0.2501305655497
"7945",4,"C4","chr15",43824802,43804492,2,"MFAP1",277,0.547786212566805,0.00123521522639376,0.131007912483949
"10308",4,"C4","chr17",44363875,44353215,2,"FAM171A2",822,0.654429567275006,0.00124401077448404,0.16268898732639
"9911",4,"C4","chr17",28364356,28404049,1,"SARM1",425,0.514893024970191,0.0012897595927785,0.116282977552955
"18257",4,"C4","chr4",139015789,139045939,1,"NOCT",723,0.554297403922549,0.00133709689936803,0.198963755823525
"11939",4,"C4","chr19",19900913,19935575,1,"ZNF93",643,0.578461578540431,0.00135453823364785,0.0979618370390498
"8333",4,"C4","chr15",82714026,82710471,2,"LOC338963",665,0.909213593032085,0.00141910256444454,0.140118460125139
"626",4,"C4","chr1",39026318,39034636,1,"NDUFS5",626,0.651723825080747,0.00144125949498496,0.140039999921736
"21564",4,"C4","chr7",99616946,99632407,1,"ZSCAN25",620,0.66608523159223,0.00150924284317642,0.185823136439512
"15883.1",4,"C4","chr22",37212322,37204238,2,"SSTR3",312,0.636023911733183,0.00163422497954295,0.117714699632722
"296",4,"C4","chr1",19251552,19215664,2,"EMC1",296,0.52180918012949,0.00167768125449902,0.103865342342649
"6514",4,"C4","chr13",50049202,50049108,2,"MIR15A",255,0.98501566244051,0.00167772963753376,0.108104392281311
"20258",4,"C4","chr6",43182175,43224587,1,"CUL9",603,0.571126313672264,0.00179880441644503,0.114271042711502
"543",4,"C4","chr1",32885994,32898441,1,"HPCA",543,1.21784207749444,0.00180195130084842,0.0719839493275792
"19659",4,"C4","chr6",391739,411447,1,"IRF4",4,0.569340796305588,0.00180195130084842,0.193875262938708
"1998",4,"C4","chr1",201171574,201134772,2,"TMEM9",1998,0.520401738821711,0.00195481083193147,0.121347166262718
"2102",4,"C4","chr1",206946466,206928518,2,"PIGR",2102,0.857498296805316,0.00195481083193147,0.0897990666683742
"6006",4,"C4","chr12",110704950,110627841,2,"HVCN1",1021,0.521336641802567,0.00195481083193147,0.102005975836482
"16453",4,"C4","chr3",46370854,46376206,1,"CCR5",321,0.581160795354057,0.00195481083193147,0.212616317536786
"6274",4,"C4","chr13",20161049,20138255,2,"GJA3",15,0.754079243544264,0.00209343785569995,0.0932790725522737
"17508",4,"C4","chr3",196503768,196468783,2,"RNF168",1376,0.515186791895094,0.00213997166222438,0.137580327111528
"176",4,"C4","chr1",11099675,11102100,1,"EXOSC10-AS1",176,0.631198221045311,0.00216126557596095,0.18259428115353
"10523",4,"C4","chr17",59137872,59137758,2,"MIR454",1037,2.60867115147985,0.0021665660400385,0.053871482834641
"21602",4,"C4","chr7",100464271,100456615,2,"C7orf61",658,0.658124053768607,0.00220670149846519,0.107993966935935
"15736",4,"C4","chr22",25405377,25351418,2,"LRP5L",165,0.55817291870612,0.00220921934923883,0.0966946781659523
"1908",4,"C4","chr1",182589256,182573634,2,"RNASEL",1908,0.710836497371344,0.00236497587589559,0.119369444006423
"20256",4,"C4","chr6",43076268,43161719,1,"PTK7",601,0.590145820346421,0.00276363752135989,0.0732128141488583
"4274",4,"C4","chr11",65314818,65322429,1,"CDC42EP2",852,0.656835298816127,0.00309109895844386,0.170467720994794
"937.1",4,"C4","chr1",68497221,68474152,2,"DEPDC1",937,0.666083146142061,0.00310485912011024,0.114130513690089
"7930",4,"C4","chr15",43369221,43409771,1,"TUBGCP4",262,0.748934354313669,0.00310717560760972,0.0774598368478453
"1413",4,"C4","chr1",151146664,151131685,2,"SEMA6C",1413,0.532248443022056,0.00317304774422776,0.136094278796992
"5441",4,"C4","chr12",50057548,50083611,1,"ASIC1",456,0.596030006648241,0.00329464705614256,0.101728879357886
"10916",4,"C4","chr18",268050,214520,2,"THOC1",4,0.518361787767892,0.00337585090552143,0.102421746371828
"444",4,"C4","chr1",26993707,27000898,1,"TRNP1",444,0.688886865045397,0.00345646386942109,0.136919780094722
"16466",4,"C4","chr3",46834095,46829542,2,"PRSS42",334,0.702838656313333,0.00351723394421248,0.129421740553299
"7946",4,"C4","chr15",43826963,43868419,1,"WDR76",278,0.523525139597939,0.00355906339183178,0.107676596696209
"5570",4,"C4","chr12",54984746,54948018,2,"TESPA1",585,0.746061112846198,0.00360863007731676,0.162815290956293
"8883",4,"C4","chr16",27268205,27290492,1,"NSMCE1-DT",398,0.644503664770859,0.00393912872982481,0.085570380469506
"24816",4,"C4","chrX",150980509,150990775,1,"HMGB3",853,0.792805944546184,0.00401385889865409,0.102375480726738
"6513",4,"C4","chr13",50049061,50048973,2,"MIR16-1",254,1.04509006869078,0.00472002718508316,0.0974358012778391
"6907",4,"C4","chr14",22982642,22971174,2,"AJUBA",89,0.602472276308937,0.00492376919566903,0.117371538004002
"24167",4,"C4","chrX",45747126,45747015,2,"MIR222",204,0.521204261735587,0.00494996902749158,0.242491884983694
"11679",4,"C4","chr19",11739009,11721265,2,"ZNF823",383,0.509409513010399,0.00506962944731897,0.0992971512526658
"15110",4,"C4","chr20",57359980,57358442,2,"MTRNR2L3",581,0.974825999626513,0.00507877460094902,0.0682489863093187
"808",4,"C4","chr1",52033816,52032103,2,"KTI12",808,0.571975756380319,0.00523192460690919,0.186508035053105
"696",4,"C4","chr1",43389808,43383917,2,"MED8",696,0.587831133687899,0.00524153385720522,0.135652553635716
"9120",4,"C4","chr16",57487327,57471922,2,"DOK4",635,0.541350931754488,0.00536567295284835,0.118584442219737
"8994.1",4,"C4","chr16",31095980,31086760,2,"VKORC1",509,0.563077117939851,0.00581125381666596,0.125317189968367
"3149",4,"C4","chr10",100974985,100975084,1,"MIR608",697,1.08956210692926,0.00594259857627098,0.174628168268271
"12141",4,"C4","chr19",37692337,37647813,2,"ZNF781",845,0.644644706978684,0.005954885293204,0.0711726824419145
"12610",4,"C4","chr19",50837213,50825289,2,"KLK15",1314,1.05911650360152,0.00595813818767732,0.0776727945377364
"95",4,"C4","chr1",3796504,3778558,2,"LRRC47",95,0.508983362961661,0.00596522817653734,0.136521881172543
"11882",4,"C4","chr19",18255351,18249950,2,"LOC729966",586,0.743448949572757,0.00600239140759367,0.143766843179798
"8402",4,"C4","chr15",89884030,89883931,2,"MIR5009",734,0.561694666442309,0.00613311127558392,0.157272863527809
"7929",4,"C4","chr15",43370062,43358172,2,"ZSCAN29",261,0.718998242594078,0.00621484831113481,0.104522079252719
"23878",4,"C4","chr9",136439822,136428619,2,"INPP5E",901,0.573048239982159,0.00629636118663571,0.118425788223786
"24696",4,"C4","chrX",134460153,134520513,1,"HPRT1",733,0.574167923205295,0.00640278447185592,0.0692650058516298
"24703",4,"C4","chrX",134546398,134546328,2,"MIR503",740,1.07039257621745,0.00646643512628471,0.184670510867273
"11532",4,"C4","chr19",7492976,7508450,1,"TEX45",236,0.579786036303094,0.00671796743093846,0.105847326552281
"9637",4,"C4","chr17",6831761,6789133,2,"TEKT1",151,0.873090890004216,0.00677166971455444,0.0554638853660816
"3763",4,"C4","chr11",18412307,18452058,1,"LDHC",341,0.859497428311937,0.00683455282879588,0.0623151753993237
"9728",4,"C4","chr17",8288497,8290092,1,"RANGRF",242,0.543615690713998,0.00704386683610742,0.188119992653469
"10136",4,"C4","chr17",40363815,40362931,2,"GJD3",650,0.584713582161676,0.00742996642656271,0.184606220557484
"10027",4,"C4","chr17",35573657,35573753,1,"SNORD7",541,0.513397994125413,0.00752131601374626,0.27231913885243
"3133",4,"C4","chr10",100188334,100150094,2,"ERLIN1",681,0.531248082185015,0.00771247330869622,0.136646620894678
"8993.1",4,"C4","chr16",31094602,31083425,2,"PRSS53",508,0.542359511010667,0.00801322117799002,0.11376097193082
"12530",4,"C4","chr19",49335171,49340606,1,"CD37",1234,0.515025135215519,0.00803461527033126,0.173371137595536
"15298",4,"C4","chr21",25573980,25574044,1,"MIR155",54,0.620628093656741,0.00804371030752584,0.25292755745219
"24701",4,"C4","chrX",134546632,134543337,2,"MIR503HG",738,1.02994504876628,0.00815298243791803,0.12768661006278
"24702",4,"C4","chrX",134549973,134559923,1,"LINC00629",739,1.00626461729588,0.00818921496163192,0.0879516964339002
"24704",4,"C4","chrX",134546721,134546611,2,"MIR424",741,1.01137893565627,0.00819444199455905,0.179146375063515
"21083.1",4,"C4","chr7",20296708,20311712,1,"LOC101927769",139,0.714764614196578,0.0082793497928767,0.0734397692653007
"12338.1",4,"C4","chr19",44051367,44067991,1,"ZNF223",1042,0.924948424322784,0.00831885735981362,0.0480200458862124
"24644",4,"C4","chrX",123733056,123600561,2,"THOC2",681,0.524994340746414,0.0084506178515844,0.0520200087742239
"13919",4,"C4","chr2",161244739,161249050,1,"LINC01806",970,0.569825159285566,0.00852081682114766,0.163349327172965
"13579",4,"C4","chr2",96034916,96021946,2,"GPAT2",630,1.04739720407337,0.00858527510729418,0.0227690554845179
"10224",4,"C4","chr17",42121431,42123352,1,"HSPB9",738,0.628699773564278,0.00865932216192813,0.171072123444798
"306.1",4,"C4","chr1",19665287,19679562,1,"HTR6",306,0.681885809053592,0.008808138167615,0.0900904798444745
"3194",4,"C4","chr10",102854223,102864961,1,"BORCS7",742,0.616268457023704,0.00902729594000796,0.0913130202769443
"10051",4,"C4","chr17",36210924,36212878,1,"CCL4L2",565,0.573896992676829,0.00951086984137425,0.220505709457457
"10131",4,"C4","chr17",40193597,40193663,1,"MIR6867",645,0.735376256002686,0.00952950527307843,0.141889484946037
"2091",4,"C4","chr1",206470476,206496889,1,"IKBKE",2091,0.511839554124031,0.00961845739366609,0.101206736914825
"2670",5,"C5","chr10",33005792,32900319,2,"ITGB1",218,0.714080879303127,1.33895066025961e-16,0.434184769311801
"16370",5,"C5","chr3",39281735,39263494,2,"CX3CR1",238,0.668352724891854,1.70475259553135e-16,0.57119872680872
"5956",5,"C5","chr12",107093829,106991364,2,"CRY1",971,0.66292192574894,2.25356085384322e-15,0.334979656703596
"16742",5,"C5","chr3",71785206,71771656,2,"PROK2",610,1.26439709825377,2.25356085384322e-15,0.337935482355634
"13446",5,"C5","chr2",73156721,73073382,2,"RAB11FIP5",497,0.818447837492707,2.58455701881448e-15,0.287042166431689
"2051",5,"C5","chr1",204073115,204127743,1,"SOX13",2051,1.10419873185589,1.67209976096833e-13,0.229100234402826
"1051",5,"C5","chr1",91906335,91680343,2,"TGFBR3",1051,0.562585673335588,4.77180011221178e-13,0.479602071519709
"16369",5,"C5","chr3",39192596,39183210,2,"XIRP1",237,0.660275299387354,4.70930531053935e-12,0.327305239049503
"22858",5,"C5","chr8",141117278,141195808,1,"DENND3",778,0.623157682829252,1.93836655141119e-11,0.40108372640718
"22836",5,"C5","chr8",133046581,133046481,2,"MIR7848",756,0.503813432453076,2.58413160705537e-11,0.875225875108065
"6979",5,"C5","chr14",24634267,24630954,2,"GZMB",161,0.596880688889229,7.01983885207805e-11,0.605063745338735
"23429",5,"C5","chr9",95517057,95442980,2,"PTCH1",452,0.579108566677909,7.1430867574912e-11,0.448401510319095
"23379",5,"C5","chr9",91119062,91182762,1,"LINC00484",402,0.648153229812655,8.31715774633034e-11,0.33792544028522
"1444",5,"C5","chr1",151994390,151982915,2,"S100A10",1444,0.62197185098888,1.28131187366713e-10,0.417214934813518
"11244",5,"C5","chr18",69961803,69831158,2,"CD226",332,0.614203244001442,1.51169876177957e-10,0.426786741256463
"5963",5,"C5","chr12",108339341,108288044,2,"CMKLR1",978,1.00820837629164,3.37473771429808e-10,0.26640548757156
"11296",5,"C5","chr18",80247546,80157232,2,"PARD6G",384,0.596279704779784,1.413077277962e-09,0.324112325845381
"16141",5,"C5","chr3",3126613,3066326,2,"IL5RA",9,0.647864032908221,2.1245249279197e-09,0.232758960630852
"5131",5,"C5","chr12",8950044,9010760,1,"KLRG1",146,0.513762140384841,2.66591333323539e-09,0.301409415967703
"11995",5,"C5","chr19",31349547,31274945,2,"TSHZ3",699,0.793317843833177,3.04810950992847e-09,0.213660725917347
"824",5,"C5","chr1",53142632,53087179,2,"SLC1A7",824,0.880879601267421,3.40047618083882e-09,0.201606325634521
"10610",5,"C5","chr17",65137431,65227703,1,"RGS9",1124,0.578256222249651,4.18592643687788e-09,0.217756965149899
"22155",5,"C5","chr8",11474715,11421463,2,"FAM167A",75,0.695273004962472,4.18592643687788e-09,0.290170576511788
"10101",5,"C5","chr17",39225872,39210536,2,"STAC2",615,0.672505383129709,5.69392968189398e-09,0.226204826514385
"2279",5,"C5","chr1",228735077,228746669,1,"RHOU",2279,0.727500184580553,1.04709559887376e-08,0.277726843047071
"2671",5,"C5","chr10",33336262,33177492,2,"NRP1",219,0.609371679014002,1.90867203934944e-08,0.151313245451077
"22266.1",5,"C5","chr8",25184772,25418082,1,"DOCK5",186,0.755229009475582,4.28085066886629e-08,0.262668578065722
"4982",5,"C5","chr11",134331874,134378341,1,"GLB1L2",1560,0.607073037616137,5.96575783570316e-08,0.253132500922453
"7771",5,"C5","chr15",25865172,25677273,2,"ATP10A",103,0.64407799687902,5.96575783570316e-08,0.234644583801661
"11545",5,"C5","chr19",7702146,7688758,2,"FCER2",249,0.877858006612508,6.05851257903205e-08,0.298548173343863
"241",5,"C5","chr1",15409895,15430343,1,"EFHD2",241,0.525390210766191,6.37973023421192e-08,0.482419763791254
"4108",5,"C5","chr11",61102395,61127852,1,"CD5",686,0.614426226087416,6.45796312728834e-08,0.108030010093448
"12792.1",5,"C5","chr19",54617158,54637528,1,"LILRB1",1496,1.59684831084799,6.79484717589826e-08,0.117293107524699
"22204",5,"C5","chr8",19758029,19404161,2,"CSGALNACT1",124,0.616885698371635,7.97270223575093e-08,0.37880503981274
"6198",5,"C5","chr12",126772411,126729787,2,"LINC00944",1213,0.865897001367564,9.65867156987564e-08,0.184833374852723
"1440.1",5,"C5","chr1",151841877,151850385,1,"C2CD4D-AS1",1440,0.993792979658998,2.06446724643148e-07,0.263132686192376
"1445",5,"C5","chr1",151994531,152042774,1,"NBPF18P",1445,0.530008171529074,2.32514711856217e-07,0.228182893583236
"428",5,"C5","chr1",26374522,26361634,2,"ZNF683",428,0.52477129138758,2.69849317222231e-07,0.345812870310895
"24741.1",5,"C5","chrX",136639543,136642429,1,"LINC00892",778,0.971291438839383,3.1737600036538e-07,0.28250774348433
"7202.1",5,"C5","chr14",64704102,64750247,1,"PLEKHG3",384,0.690847288771958,3.66581782341541e-07,0.230582228052721
"12989",5,"C5","chr2",7421261,7450254,1,"LOC100506274",40,0.696536316305632,3.87655237890641e-07,0.217536072300882
