"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"38597","chr14",3192,89681402,89681902,-2.74368625928687,0.0876144678063929,-0.0277323994169271
"50005","chr17",241,2215019,2215519,-2.790393323324,0.0876144678063929,-0.0317968709410557
"65411","chr19",5990,47305214,47305714,-2.92764863562237,0.0876144678063929,-0.0354825559825669
"66718","chr19",7297,57103912,57104412,-3.06157800073318,0.0876144678063929,-0.0545388021243043
"76504","chr2",9648,238203970,238204470,-1.61461379482392,0.0876144678063929,-0.0435659666387014
"86255","chr3",1233,31762252,31762752,3.71919623260223,0.0876144678063929,0.0750117811076259
"88359","chr3",3337,70387785,70388285,3.20178550944623,0.0876144678063929,0.0605242356077529
"93210","chr4",921,15682202,15682702,-1.33358251214881,0.0876144678063929,-0.0347634270790521
"93266","chr4",977,17447647,17448147,3.42879010382787,0.0876144678063929,0.0593935572702919
"112651","chr7",1755,36668736,36669236,3.15407439605118,0.0876144678063929,0.0381618522130618
"115941","chr7",5045,134141190,134141690,3.75378157938618,0.0876144678063929,0.0651885298872193
"117792","chr8",534,22142386,22142886,-3.00032072445802,0.0876144678063929,-0.0268742150227174
"126230","chr9",4107,129945170,129945670,-1.68782483508452,0.0876144678063929,-0.0815471586306682
"97175","chr5",340,14145089,14145589,2.87155876454352,0.087635067605681,0.0776483762180748
"13535","chr10",465,7029631,7030131,-1.51301457737608,0.0876635279266861,-0.0515357172709614
"1187","chr1",1187,11980559,11981059,-1.2262195802987,0.0877314421932447,-0.0551635830466349
"11158","chr1",11158,206635936,206636436,-2.47514551576975,0.0877314421932447,-0.0179893950661665
"15303","chr10",2233,50394836,50395336,3.04180057599086,0.0877314421932447,0.0557585177409017
"27262","chr12",1376,19440871,19441371,-3.01288185306601,0.0877314421932447,-0.0372403156611324
"53710","chr17",3946,47692599,47693099,-2.48324607876992,0.0877314421932447,-0.0200214371634317
"60247","chr19",826,3028389,3028889,-2.98682577544188,0.0877314421932447,-0.0318565958387149
"83260","chr22",1361,36361134,36361634,-2.69563436751915,0.0877314421932447,-0.0215847614235719
"83670","chr22",1771,38699663,38700163,-2.95077724045422,0.0877314421932447,-0.0264145247843519
"107982","chr6",4990,109373177,109373677,-2.79484680494622,0.0877314421932447,-0.0313140382548905
"121181","chr8",3923,130005064,130005564,-3.0679364686236,0.0877314421932447,-0.0354018322339
"129708","chrX",2420,119756874,119757374,-2.8255121511221,0.0877314421932447,-0.0241707344533775
"122789","chr9",666,31346996,31347496,1.68154141096113,0.0878429939873826,0.1569026972893
"11651","chr1",11651,220690017,220690517,2.60504568388189,0.0878680096475192,0.0833180977800628
"25820","chr11",6741,133955355,133955855,-2.78929765325433,0.0878680096475192,-0.0364656873056019
"41225","chr15",886,44674979,44675479,-2.80099772923424,0.0878680096475192,-0.0307191611070638
"54916","chr17",5152,64144938,64145438,-2.53989626420676,0.0878680096475192,-0.0225258164147755
"63814","chr19",4393,36572225,36572725,-2.47036625440638,0.0878680096475192,-0.019725828237956
"66458","chr19",7037,54832551,54833051,3.25871696181295,0.0878680096475192,0.0447371307704016
"68217","chr2",1361,30149535,30150035,-3.01388416159794,0.0878680096475192,-0.064181385973913
"86905","chr3",1883,44913839,44914339,-3.08834407126243,0.0878680096475192,-0.0442069811957199
"100274","chr5",3439,132190138,132190638,3.14335003117362,0.0878680096475192,0.0488941894364497
"124707","chr9",2584,99092775,99093275,-2.58009114205269,0.0878680096475192,-0.0299374982186634
"116215","chr7",5319,140304438,140304938,-1.24410172510575,0.0878967618581829,-0.0426318757900709
"25184","chr11",6105,121452736,121453236,-1.37215266172411,0.0879648188704562,-0.052027069719272
"54648","chr17",4884,59893528,59894028,-1.48075534374876,0.0879698033175737,-0.0547494176764412
"1475","chr1",1475,15966070,15966570,-1.20163326011901,0.0879770268665379,-0.0459141377250141
"8098","chr1",8098,154405862,154406362,-2.31671909928615,0.0879770268665379,-0.0275731049104045
"17566","chr10",4496,102230819,102231319,-1.18836145147278,0.0879770268665379,-0.0420993272086425
"30762","chr12",4876,104109093,104109593,-1.13060014514786,0.0879770268665379,-0.0442277908338949
"30889","chr12",5003,105383280,105383780,-2.44567745713265,0.0879770268665379,-0.0360775693056897
"37929","chr14",2524,71403621,71404121,2.63478609163948,0.0879770268665379,0.0399668120978161
"38930","chr14",3525,92527578,92528078,2.59837788197804,0.0879770268665379,0.0343896570810681
"43997","chr15",3658,90850962,90851462,-2.71838981244858,0.0879770268665379,-0.0437425254753705
"46581","chr16",2149,29661291,29661791,-2.33644944167277,0.0879770268665379,-0.0259651618813634
"50098","chr17",334,2813302,2813802,-2.50274730457289,0.0879770268665379,-0.0329676440563972
"66456","chr19",7035,54804026,54804526,3.43954097518832,0.0879770268665379,0.0780177358197335
"76218","chr2",9362,233853723,233854223,-2.31057479898273,0.0879770268665379,-0.0197030841443639
"109895","chr6",6903,149990234,149990734,-2.48113940236304,0.0879770268665379,-0.0331327553429068
"114297","chr7",3401,96686265,96686765,2.78804660575277,0.0879770268665379,0.0460489193726065
"46970","chr16",2538,31333605,31334105,2.61447646670545,0.0879824407922433,0.0656017288955479
"47558","chr16",3126,57186587,57187087,-1.57483242082755,0.0879824407922433,-0.0496690262195604
"87442","chr3",2420,49724432,49724932,-2.71263802269762,0.0879824407922433,-0.056136285706826
"95043","chr4",2754,101015806,101016306,3.22604157589961,0.0879824407922433,0.140357005532202
"116851","chr7",5955,151087265,151087765,-1.28394936005424,0.0879824407922433,-0.0514793510541515
"65127","chr19",5706,45639176,45639676,-1.03617428147851,0.0880339073362618,-0.0818249550187536
"35536","chr14",131,21257440,21257940,-1.08625216274032,0.0880394362849383,-0.0317469665015521
"52020","chr17",2256,32349217,32349717,-1.33436932433435,0.0880394362849383,-0.0275665464257073
"2776","chr1",2776,28259813,28260313,-1.29820531305136,0.088039943794302,-0.0397171938095855
"3846","chr1",3846,41366359,41366859,-2.4029442605574,0.088039943794302,-0.0427836771460256
"20994","chr11",1915,44286226,44286726,2.36218335907576,0.088039943794302,0.0322989914843306
"32061","chr12",6175,122973945,122974445,-1.13836618545658,0.088039943794302,-0.0510403422657273
"37477","chr14",2072,64509723,64510223,-2.22173637284765,0.088039943794302,-0.0213017276044958
"55557","chr17",5793,74987999,74988499,-2.17974082376525,0.088039943794302,-0.0301300023951658
"67449","chr2",593,11784841,11785341,-2.41671316279715,0.088039943794302,-0.0224847950696196
"77622","chr20",766,21105647,21106147,-2.46222579944391,0.088039943794302,-0.0248061274045004
"78727","chr20",1871,41156179,41156679,-2.31639461825121,0.088039943794302,-0.0269402776066268
"81789","chr21",1311,45975057,45975557,-2.2289235586113,0.088039943794302,-0.0260434981975676
"90136","chr3",5114,136942821,136943321,-2.34358312383247,0.088039943794302,-0.0298707516566034
"119689","chr8",2431,81105333,81105833,-2.5353122232478,0.088039943794302,-0.0279355639894096
"126713","chr9",4590,133684027,133684527,-2.44707015184896,0.088039943794302,-0.0452846141703314
"41731","chr15",1392,58410239,58410739,-1.17270574929931,0.0880423939838091,-0.0707882680642947
"106190","chr6",3198,41560292,41560792,-1.13449300949548,0.0880423939838091,-0.048405054590296
"63435","chr19",4014,31356980,31357480,-1.27978890907771,0.0880785377490439,-0.0375561081359623
"1813","chr1",1813,21177481,21177981,-1.03529356627016,0.0881400366302305,-0.00992455679910146
"2031","chr1",2031,23793322,23793822,-1.24568310185367,0.0881400366302305,-0.0166602954705524
"5542","chr1",5542,87330175,87330675,-1.87658049905971,0.0881400366302305,-0.0217588928313736
"9811","chr1",9811,179230206,179230706,-1.5307741814754,0.0881400366302305,-0.0212120412306635
"15545","chr10",2475,62638015,62638515,-1.2528573388056,0.0881400366302305,-0.0519977519416147
"20211","chr11",1132,13560281,13560781,2.44638614360509,0.0881400366302305,0.0367743840314992
"23194","chr11",4115,72642193,72642693,-1.87727239931779,0.0881400366302305,-0.016616683225725
"30644","chr12",4758,100303801,100304301,2.55775678238196,0.0881400366302305,0.0410624207297846
"31854","chr12",5968,121629042,121629542,-1.79331778431967,0.0881400366302305,-0.0208298088187589
"34490","chr13",1931,86757152,86757652,-1.26911483021482,0.0881400366302305,-0.021919769323377
"34749","chr13",2190,99229222,99229722,-1.45257968381223,0.0881400366302305,-0.0206786818467401
"37417","chr14",2012,63872822,63873322,-1.86441498320675,0.0881400366302305,-0.0258333457134179
"40812","chr15",473,40049999,40050499,-1.91860608411461,0.0881400366302305,-0.0189515632224843
"43101","chr15",2762,75648104,75648604,-1.78614778438536,0.0881400366302305,-0.016521498122171
"52342","chr17",2578,36190494,36190994,-1.85818402565082,0.0881400366302305,-0.0225952217378362
"54329","chr17",4565,55265667,55266167,-2.04421314283529,0.0881400366302305,-0.0269391490226033
"57699","chr18",571,21179534,21180034,-1.87846023757436,0.0881400366302305,-0.032432269121447
"61382","chr19",1961,10471867,10472367,-1.71443797181964,0.0881400366302305,-0.0292560637040081
"65139","chr19",5718,45670301,45670801,-1.56794931635813,0.0881400366302305,-0.0148204922837262
"70064","chr2",3208,70552424,70552924,-2.11422169196043,0.0881400366302305,-0.0313163738861949
"73467","chr2",6611,172083318,172083818,-2.18680077760602,0.0881400366302305,-0.0209863887053088
"75912","chr2",9056,230925018,230925518,-2.19456114455038,0.0881400366302305,-0.0215891508877671
"80710","chr21",232,28516921,28517421,2.3445844537225,0.0881400366302305,0.0460125310703243
"91247","chr3",6225,172138023,172138523,-2.24043322256517,0.0881400366302305,-0.0375857044782781
"92260","chr3",7238,197737272,197737772,-1.62726493658884,0.0881400366302305,-0.0594729659122432
"94325","chr4",2036,74874711,74875211,2.24793844939661,0.0881400366302305,0.0551882153067211
"95227","chr4",2938,107094321,107094821,-1.17204106056044,0.0881400366302305,-0.0194818760292728
"96879","chr5",44,692351,692851,-2.2561531574476,0.0881400366302305,-0.0280273399953689
"97452","chr5",617,35852074,35852574,-2.03925241817667,0.0881400366302305,-0.0301804013792818
"102968","chr5",6133,180830202,180830702,-1.81988541486614,0.0881400366302305,-0.0250466184203533
"103177","chr6",185,2987675,2988175,-1.4647624854273,0.0881400366302305,-0.0159497190264957
"107132","chr6",4140,75613398,75613898,-2.11613806349018,0.0881400366302305,-0.0290324885539671
"114963","chr7",4067,106176617,106177117,-2.44826447595111,0.0881400366302305,-0.056522140865388
"121274","chr8",4016,132651381,132651881,-1.26976358798476,0.0881400366302305,-0.0219366201866896
"128205","chrX",917,41330214,41330714,-2.15896202386307,0.0881400366302305,-0.0256523477606127
"130242","chrX",2954,137051698,137052198,-1.12194754106529,0.0881400366302305,-0.0187451349424267
"74136","chr2",7280,190578399,190578899,2.64732217346869,0.0881576549359905,0.0795546218935129
"98163","chr5",1328,56814334,56814834,-1.41090519271137,0.0881576549359905,-0.059656710023519
"8019","chr1",8019,153957557,153958057,-1.20023568007227,0.0881701422055554,-0.0600787084707679
"30988","chr12",5102,107684974,107685474,-1.12279363961397,0.0881701422055554,-0.023798213313088
"57251","chr18",123,2981207,2981707,-1.137051991906,0.0881701422055554,-0.030429169828575
"20271","chr11",1192,14499033,14499533,-1.27170221558856,0.0881998213336776,-0.0561384865955998
"73100","chr2",6244,161136652,161137152,-1.13407192357915,0.0882004193276622,-0.0975938941962397
"84963","chr22",3064,50498124,50498624,-1.47337450897845,0.088238690795152,-0.0701960426770186
"27881","chr12",1995,45876459,45876959,2.96468030198464,0.0882749362157457,0.0989062426054025
"6718","chr1",6718,111449599,111450099,-1.35484720835091,0.0882896253521037,-0.0739582416512804
"63861","chr19",4440,37468365,37468865,-1.16098222924363,0.0882940734964291,-0.0281306674178415
"3585","chr1",3585,38046057,38046557,-1.24661266044885,0.0884193167463701,-0.0347525738852386
"8842","chr1",8842,160629749,160630249,-2.11235640470631,0.0884193167463701,-0.0573780200913677
"47134","chr16",2702,48524798,48525298,2.91940339533091,0.0884193167463701,0.102814516259274
"116846","chr7",5950,151082690,151083190,-1.02189968169624,0.0884193167463701,-0.0500684522402038
"38788","chr14",3383,91367207,91367707,-1.06322241852013,0.0886880903212,-0.0516334603241315
"88194","chr3",3172,63993548,63994048,-1.38054262147048,0.0887780010501406,-0.0792237766461079
"7944","chr1",7944,153509677,153510177,-2.08099238258703,0.0888878187238637,-0.0476673247861054
"36824","chr14",1419,54441778,54442278,-2.29692518025402,0.0888878187238637,-0.0364576000267607
"69131","chr2",2275,47752744,47753244,-2.17134536435681,0.0888878187238637,-0.0420167185395292
"21749","chr11",2670,62337215,62337715,-1.1451010447636,0.0889843301371145,-0.0510376583633609
"52774","chr17",3010,39865820,39866320,-1.15656042735538,0.0890035122065954,-0.0443241308075869
"103801","chr6",809,16179941,16180441,1.19293613097077,0.0890502445190178,0.21540762685974
"61881","chr19",2460,13207977,13208477,-2.2379088513175,0.0891440286229686,-0.0704533932186422
"42603","chr15",2264,69161209,69161709,-1.72037729568357,0.0891442913255346,-0.043260635487367
"51720","chr17",1956,29138514,29139014,-2.09272983061258,0.0891442913255346,-0.0383684720816242
"53311","chr17",3547,43545299,43545799,-2.14302062876212,0.0891442913255346,-0.047812370462159
"76517","chr2",9661,238287554,238288054,-1.90605326285047,0.0891442913255346,-0.0517359388053866
"83167","chr22",1268,36028951,36029451,-1.19705049341618,0.0891442913255346,-0.058442023948983
"121361","chr8",4103,133217104,133217604,-1.9787418307174,0.0891442913255346,-0.0418318222874595
"117120","chr7",6224,157338249,157338749,-1.02503200060157,0.0892630832091736,-0.0223970055802761
"38786","chr14",3381,91365495,91365995,-1.80665919229458,0.0892937502358591,-0.0402550789731962
"74382","chr2",7526,196159333,196159833,-2.15175821815046,0.0892937502358591,-0.0519554082400115
"15661","chr10",2591,67885744,67886244,-1.12115639091001,0.0893436200410429,-0.0399536486882458
"87107","chr3",2085,46692870,46693370,-1.73152542828314,0.0894171877885749,-0.0276020222539431
"113285","chr7",2389,50312591,50313091,-2.10422230488186,0.0894171877885749,-0.0347395091707358
"114552","chr7",3656,100539503,100540003,-1.70260271852561,0.0894171877885749,-0.0269280001745526
"56061","chr17",6297,77484079,77484579,-1.32573241038357,0.0895295794954697,-0.0698155947326134
"34630","chr13",2071,97584080,97584580,1.99349683846056,0.0896154320864871,0.0655591563006283
"91237","chr3",6215,172102482,172102982,-1.27520429285149,0.0897409591811575,-0.0856702210314495
"22656","chr11",3577,66363813,66364313,-2.04005131896183,0.0897673914213903,-0.0526654106718071
"68728","chr2",1872,39229782,39230282,-1.14291950188262,0.0897673914213903,-0.0524613970256951
"105265","chr6",2273,32190529,32191029,-2.19658102273951,0.0897673914213903,-0.0424298305418264
"123328","chr9",1205,38067773,38068273,-2.108920229169,0.0897673914213903,-0.0450115724502337
"130434","chrX",3146,153793501,153794001,-2.38380423906276,0.0897673914213903,-0.0417465094766821
"4646","chr1",4646,54053756,54054256,-1.99861724742423,0.0897782108917048,-0.0748761900298956
"94277","chr4",1988,71187663,71188163,-1.05829780251929,0.0899145555087268,-0.045405630727521
"44802","chr16",370,1989597,1990097,-1.91755937405359,0.0899289760498129,-0.0354702316648672
"64652","chr19",5231,41957730,41958230,-1.76588622147301,0.0899289760498129,-0.0432780224244288
"71713","chr2",4857,112188009,112188509,-2.10754663702219,0.0899289760498129,-0.0503646707402346
"103924","chr6",932,16758454,16758954,-1.5206612375327,0.0899289760498129,-0.0402485764591853
"129984","chrX",2696,130091604,130092104,-1.49115277176215,0.0899289760498129,-0.0255823219387612
"125582","chr9",3459,125142688,125143188,-1.87869347992424,0.0901095609597319,-0.0443928952582966
"24117","chr11",5038,102341717,102342217,-1.01568332386667,0.0901253770179615,-0.0468956432792588
"70397","chr2",3541,84495499,84495999,-1.12449710468362,0.0901735497359027,-0.0721045497357713
"1854","chr1",1854,21368418,21368918,-1.94114341890477,0.0902698671342035,-0.0410946724212378
"11333","chr1",11333,208988663,208989163,1.93773259075714,0.0902698671342035,0.05848765549109
